title,avg_rating,voted_by,genre,history,art_and_architecture,nature,adventure,entertainment,health_and_lifestyle,food,industries,religious
Noble Trek,4.771905697,0,"    4WD, ATV & Off-Road Tours   ,    Bike Tours     ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
EasyGo Nepal,4.771905697,0,"    Multi-day Tours   ,    Canyoning & Rappelling Tours     ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
EHT Travel Pvt Ltd,4.771905697,0,"    Parasailing & Paragliding   ,    Multi-day Tours     ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Luxury Travel and Tours Pvt Ltd,4.771905697,0,"    City Tours   ,    Multi-day Tours     ",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Himalayan Journey,4.771905697,0,"    Multi-day Tours   ,    Canyoning & Rappelling Tours     ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Door to Himalaya,4.771905697,0,"    Multi-day Tours   ,    4WD, ATV & Off-Road Tours     ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Wildlife Expedition and Safari,4.771905697,0,"    4WD, ATV & Off-Road Tours   ,    Safaris     ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Boudha Retreats,4.771905697,0,    Paint & Pottery Studios     ,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Gokyo Peak Travels & Tours Pltd,4.771905697,0,"    Canyoning & Rappelling Tours   ,    4WD, ATV & Off-Road Tours     ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Atithi satkar,4.771905697,0,"    City Tours   ,    Multi-day Tours     ",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Trekking With Purpose,4.771905697,0,    Multi-day Tours     ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Swornim Tours & Travel Pvt  Ltd,4.771905697,0,"    Multi-day Tours   ,    Helicopter Tours     ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Donkeys Adventures Pvt Ltd,4.771905697,0,"    4WD, ATV & Off-Road Tours   ,    Helicopter Tours     ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Nepal TravelBiz,4.771905697,0,"    Multi-day Tours   ,    Safaris     ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
EE Treks and Expeditions pvt ltd,4.771905697,0,"    Multi-day Tours   ,    Eco Tours     ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Everest Sherpa Adventure PvtLtd,4.771905697,0,"    Safaris   ,    Climbing Tours     ",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Chameli Holidays,4.771905697,0,"    Multi-day Tours   ,    Helicopter Tours     ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Hiking Package,4.771905697,0,"    Multi-day Tours   ,    Climbing Tours     ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MKS Handicraft,4.771905697,0,    Speciality & Gift Shops     ,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Khumbu Alpine Travel,4.771905697,0,"    Climbing Tours   ,    Motorcycle Tours     ",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
One Globe Travels and Tourism Pvt Ltd,4.771905697,0,"    City Tours   ,    Multi-day Tours     ",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Zero Degree Travels and Tours,4.771905697,0,"    City Tours   ,    Sightseeing Tours     ",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Typical Nepal Travel,4.771905697,0,"    City Tours   ,    Multi-day Tours     ",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Peace Himalayan Travel and Tours,4.771905697,0,"    Multi-day Tours   ,    Helicopter Tours     ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Nefa Treks,4.771905697,0,"    Multi-day Tours   ,    Walking Tours     ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Sherpahirecom,4.771905697,0,    Hiking & Camping Tours     ,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Enlightenment Nepal,4.771905697,0,"    Parasailing & Paragliding   ,    Multi-day Tours     ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Aaha Sister Creation,4.771905697,0,    Speciality & Gift Shops     ,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
iNFINITY ADVENTURE NEPAL,4.771905697,0,"    Multi-day Tours   ,    Cultural Tours     ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Earthly Quests,4.771905697,0,    Multi-day Tours     ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Athena Expedition,4.771905697,0,"    City Tours   ,    Cultural Tours     ",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Insight Nepal,4.771905697,0,    Multi-day Tours     ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Inframe Nepal,4.771905697,0,"    Multi-day Tours   ,    Hiking & Camping Tours     ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Rhino Ride - Self Drive Bike and Scooter Rental,4.771905697,0,    Self-Guided Tours & Rentals     ,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Buddha Treks & Expedition,4.771905697,0,"    4WD, ATV & Off-Road Tours   ,    Adrenaline & Extreme Tours     ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Fresh Liquorland,4.771905697,0,    Speciality & Gift Shops     ,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Nepal Thirsty Travels & Tours,4.771905697,0,"    City Tours   ,    Multi-day Tours     ",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Trekking Nepal,4.771905697,0,"    Multi-day Tours   ,    Private Tours     ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
The Tour Trek Travel Nepal,4.771905697,0,"    Multi-day Tours   ,    Climbing Tours     ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Hima Nepal Tours & Treks,4.771905697,0,"    Multi-day Tours   ,    Safaris     ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Carabiner Holidays,4.771905697,0,"    City Tours   ,    Historical & Heritage Tours     ",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Social & Commercial Information Page of Nepal– Everything In Nepal,4.771905697,0,    Nature & Wildlife Tours     ,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ABC himalayan trekking and tours,4.771905697,0,"    Multi-day Tours   ,    Hiking & Camping Tours     ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Kailash Helicopter Services,4.771905697,0,"    Helicopter Tours   ,    Taxis & Shuttles     ",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
szal maharzan,4.771905697,0,"    Multi-day Tours   ,    Private Tours     ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
W Adventures,4.771905697,0,"    Climbing Tours   ,    Hiking & Camping Tours     ",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Apex Tour And Treks,4.771905697,0,"    Climbing Tours   ,    Hiking & Camping Tours     ",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Earthly Quests,4.771905697,0,"    Climbing Tours   ,    Hiking & Camping Tours     ",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ktmguide,4.771905697,0,"    Bar, Club & Pub Tours   ,    Multi-day Tours     ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Manaslu Adventure Treks,4.771905697,0,"    Multi-day Tours   ,    Bike Tours     ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Shyam Pandey,4.771905697,0,"    City Tours   ,    Multi-day Tours     ",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Nepal Trekking Path,4.771905697,0,"    Hiking & Camping Tours   ,    Nature & Wildlife Tours     ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
August Mountain Travels & Tours,4.771905697,0,"    Cultural Tours   ,    Historical & Heritage Tours     ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Nepal Trekking Guide,4.771905697,0,"    Multi-day Tours   ,    Safaris     ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Kumar Rupakheti,4.771905697,0,"    Private Tours   ,    Day Trips     ",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
pokharaenduro,4.771905697,0,    Multi-day Tours     ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Nepal view treks and expedition pbtltd,4.771905697,0,"    Adrenaline & Extreme Tours   ,    Hiking & Camping Tours     ",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Tour guide,4.771905697,0,"    Multi-day Tours   ,    Private Tours     ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Daniel Collins,4.771905697,0,"    Multi-day Tours   ,    River Rafting & Tubing     ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Prakash Dhakhwa,4.771905697,0,    Day Trips     ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Mountain Path Trek,4.771905697,0,"    Multi-day Tours   ,    Private Tours     ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Skailash,4.771905697,0,"    Multi-day Tours   ,    Cultural Tours     ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Trekholic,4.771905697,0,"    Multi-day Tours   ,    Canyoning & Rappelling Tours     ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Lakeview Day Spa and Apartments,4.771905697,0,    Escape Games     ,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
Pipal Bot,4.771905697,0,    Historic Sites     ,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Osho   s People,4.771905697,0,    Sports Camps & Clinics     ,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
OneSeed Expeditions - Nepal,4.771905697,0,"    Multi-day Tours   ,    Hiking & Camping Tours     ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Development Tourism,4.771905697,0,"    Multi-day Tours   ,    4WD, ATV & Off-Road Tours     ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
VokLaagyo,4.771905697,0,    Food Tours     ,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
Northsky Holidays Travels and Tours PvtLtd,4.771905697,0,"    Parasailing & Paragliding   ,    River Rafting & Tubing     ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Swissa   s Mountain Way Trekking,4.771905697,0,"    Hiking & Camping Tours   ,    Nature & Wildlife Tours     ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Able Adventure Pvt Ltd,4.771905697,0,    Day Trips     ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Botanical Treks & Excursion,4.771905697,0,    Hiking & Camping Tours     ,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
trioplus technology,4.771905697,0,"    Parasailing & Paragliding   ,    Multi-day Tours     ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Step By Step Yoga Journey,4.771905697,0,"    Multi-day Tours   ,    Private Tours     ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Kailash Adventure Kathmandu,4.771905697,0,"    Taxis & Shuttles   ,    Hiking & Camping Tours     ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
SK Pashmina Industries,4.771905697,0,    Speciality & Gift Shops     ,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Eternal Himalaya Adventure Treks,4.771905697,0,"    Parasailing & Paragliding   ,    Helicopter Tours     ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
jatra,4.771905697,0,"    Multi-day Tours   ,    Private Tours     ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Nepal Handicrafts Collections,4.771905697,0,    Speciality & Gift Shops     ,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
High Vision Adventure Trek,4.771905697,0,"    Multi-day Tours   ,    Adrenaline & Extreme Tours     ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Haeorum Himalaya Trekking,4.771905697,0,    Day Trips     ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Wild Roots and Pineapple Adventure,4.771905697,0,"    Multi-day Tours   ,    River Rafting & Tubing     ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Om Prakash Bista,4.771905697,0,"    Parasailing & Paragliding   ,    Factory Tours     ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Travel Life Adventures - Nepal,4.771905697,0,"    Multi-day Tours   ,    Cultural Tours     ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Stunning Nepal - Trekking Agency in Nepal,4.771905697,0,"    Parasailing & Paragliding   ,    Multi-day Tours     ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Shangrila Knit,4.771905697,0,    Speciality & Gift Shops     ,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Urgen monastery,4.771905697,0,    Private Tours     ,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KB Adventure Nepal Pvt Ltd,4.771905697,0,"    4WD, ATV & Off-Road Tours   ,    Safaris     ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Seti Karnali Mahseer Fishing,4.771905697,0,"    Multi-day Tours   ,    Taxis & Shuttles     ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Outdoor Expeditions,4.771905697,0,"    Multi-day Tours   ,    Taxis & Shuttles     ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Haeorum Himalaya Treks,4.771905697,0,    Day Trips     ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Heaven Nepal,4.771905697,0,"    Eco Tours   ,    Hiking & Camping Tours     ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Barada Tours and Travels,4.771905697,0,"    City Tours   ,    Multi-day Tours     ",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
FBA Groups,4.771905697,0,"    Multi-day Tours   ,    Hiking & Camping Tours     ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Everest Region Trek,4.771905697,0,"    City Tours   ,    Cultural Tours     ",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Trekoteli,4.771905697,0,"    Multi-day Tours   ,    Safaris     ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Enlightenment,4.771905697,0,    Paint & Pottery Studios     ,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Dhading Travels,4.771905697,0,"    Parasailing & Paragliding   ,    City Tours     ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Yatra Sansar Travel and Trek Pvt Ltd,4.771905697,0,"    Multi-day Tours   ,    Hiking & Camping Tours     ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Servantrip NPL Airport Transfers,4.771905697,0,    Taxis & Shuttles     ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Nature Heaven Treks & Expedition,4.771905697,0,"    Multi-day Tours   ,    Safaris     ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Dolphin Tours and Travels P Ltd,4.771905697,0,"    Helicopter Tours   ,    Safaris     ",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Imagine Nepal Team,4.771905697,0,    Hiking & Camping Tours     ,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Himalayan Alpine Adventure Treks & Expedition,4.771905697,0,"    Multi-day Tours   ,    Sightseeing Tours     ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Nepal Travel Expedition Privat Limited,4.771905697,0,"    Multi-day Tours   ,    Private Tours     ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Osho   s People,4.771905697,0,    Yoga & Pilates     ,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Kolpa Store,4.771905697,0,    Speciality & Gift Shops     ,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Visa Travels & Tours - Nepal,4.771905697,0,"    Parasailing & Paragliding   ,    Photography Tours     ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
7D-6N Chitwan Lumbini Tour from Nepal,4.771905697,0,"    Multi-day Tours   ,    River Rafting & Tubing     ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Human welfare committee,4.771905697,0,"    Multi-day Tours   ,    Day Trips     ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Find Ways Adventure,4.771905697,0,"    Multi-day Tours   ,    Cultural Tours     ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Uma Holidays,4.771905697,0,    Hiking & Camping Tours     ,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Himalayan Hawk Adventure Trekking and Expedition,4.771905697,0,"    Multi-day Tours   ,    Cultural Tours     ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
World Touch Treks & Expedition,4.771905697,0,"    Private Tours   ,    Nature & Wildlife Tours     ",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Quad Bike Nepal,4.771905697,0,"    4WD, ATV & Off-Road Tours     ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Candid Photoshoot in Nepal by Travographer,4.771905697,0,    Photography Tours     ,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Navigator Nepal,4.771905697,0,"    Parasailing & Paragliding   ,    Photography Tours     ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Yetautaa Travels And Tours Pvt Ltd,4.771905697,0,"    Multi-day Tours   ,    Helicopter Tours     ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Trekting Tours & Expedition PvtLtd,4.771905697,0,"    Multi-day Tours   ,    Adrenaline & Extreme Tours     ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Nepal Club Travel & Tours,4.771905697,0,"    Multi-day Tours   ,    Bike Tours     ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Amazing Grace Shop,4.771905697,0,    Speciality & Gift Shops     ,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Sarthak Travels,4.771905697,0,"    Helicopter Tours   ,    Balloon Rides     ",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Himalayan Pursuit,4.771905697,0,"    Multi-day Tours   ,    Safaris     ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Transit Nepal Travel and Tours,4.771905697,0,"    River Rafting & Tubing   ,    Historical & Heritage Tours     ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Sherpa Yak Land Treks Pvt Ltd,4.771905697,0,"    Multi-day Tours   ,    Adrenaline & Extreme Tours     ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Nepal Mandal Travels,4.771905697,0,"    Multi-day Tours   ,    Adrenaline & Extreme Tours     ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Firante Travels and Tours Pvt Ltd,4.771905697,0,"    Multi-day Tours   ,    Private Tours     ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Grand Nepal Tours And Travels PvtLtd,4.771905697,0,"    4WD, ATV & Off-Road Tours   ,    Hiking & Camping Tours     ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Firante Tours and Travels Pvt Ltd,4.771905697,0,"    Multi-day Tours   ,    4WD, ATV & Off-Road Tours     ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Annapurna Base Camp Trekking 9 Days,4.771905697,0,"    Bike Tours   ,    Hiking & Camping Tours     ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Everest Base Camp Helicopter Tour,4.771905697,0,    Day Trips     ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Imperial Holidays,4.771905697,0,"    River Rafting & Tubing   ,    Helicopter Tours     ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Special Trek & Expedition,4.771905697,0,"    Safaris   ,    Climbing Tours     ",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Exotic Vacations Nepal,4.771905697,0,"    Helicopter Tours   ,    Bike Tours     ",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Himalayan Paradise Trek & Expedition PLtd,4.771905697,0,"    Safaris   ,    Walking Tours     ",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Nepal Singapore Tours,4.771905697,0,"    Parasailing & Paragliding   ,    Multi-day Tours     ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Best Nepal Guide,4.771905697,0,"    City Tours   ,    Multi-day Tours     ",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Makalu Holidays,4.771905697,0,"    Parasailing & Paragliding   ,    Paint & Pottery Studios     ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Walk with lucky kali,4.771905697,0,"    4WD, ATV & Off-Road Tours   ,    Safaris     ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Sajal Dahal Ltd,4.771905697,0,    Walking Tours     ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Treks Nepal,4.771905697,0,"    Multi-day Tours   ,    Taxis & Shuttles     ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
White Snow Adventure Treks & Expedition Pvt Ltd,4.771905697,0,"    Climbing Tours   ,    Hiking & Camping Tours     ",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Stupa Trekking and Cultural Adventures Pvt Ltd,4.771905697,0,"    City Tours   ,    Multi-day Tours     ",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Anjal Limbu,4.771905697,0,"    Multi-day Tours   ,    Safaris     ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
【Comfortable ride】Private airport transfer in Kathmandu,4.771905697,0,    Taxis & Shuttles     ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Seti Devi Temple,4.771905697,0,    Religious Sites     ,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Sunny Kailash,4.771905697,0,"    Helicopter Tours   ,    Hiking & Camping Tours     ",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Singhabahini Temple,4.771905697,0,    Religious Sites     ,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Eternal Himalaya Adventure Treks,4.771905697,0,"    Bike Tours   ,    Walking Tours     ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
8D-7N Upper Mustang Jeep Tour From Nepal,4.771905697,0,"    Multi-day Tours   ,    4WD, ATV & Off-Road Tours     ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Loyal Travels & Tours,4.771905697,0,"    Cultural Tours   ,    Nature & Wildlife Tours     ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Shiv Tattva Yog School,4.771905697,0,    Multi-day Tours     ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Ashmita Thapa,4.771905697,0,    Cooking Classes     ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
asdfsad,4.771905697,0,    Taxis & Shuttles     ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Unique Express Tours and Travels,4.771905697,0,"    Multi-day Tours   ,    Taxis & Shuttles     ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Dorje Trek Nepal,4.771905697,0,"    Sightseeing Tours   ,    Hiking & Camping Tours     ",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
